what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671334030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671454448
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.properties",1327671454511
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327671480735
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327671494354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327671495577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671509112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671526194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1327671526226
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327671538550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327671541717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671575398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671597363
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1327671606552
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1327671609063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671610764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671612247
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327671612278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671612653
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671614539
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671614617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671776299
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327671779856
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327671786272
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327671786319
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327671813896
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327671822385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327671827297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671874003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671902584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327671902740
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327671904729
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327671912073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671914565
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671926920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327671927061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671929448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671939463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327671939619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671943300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671944810
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327671944966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671945516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671947201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327671947528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672108431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672139101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672159600
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327672159787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672172935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672253903
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327672259410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672261516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672269699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672269855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672272856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672358576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672358747
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327672383495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327672384525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672387333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672398487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672398612
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327672403229
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672403541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672419516
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327672419969
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327672421357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327672423510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672455378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672462994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672465615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672500931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672508922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672510391
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1327672510515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327672510515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672529149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672530720
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327672530860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672531344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672532794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672533231
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672642898
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327672643116
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327672701025
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327672708050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672773706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672775552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672777884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672925871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672944429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672952696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672952837
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672960637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672965388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672965528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672970660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327672996781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327672996921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673021397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673062842
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673062998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673076056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673091765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673095946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673102264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673102389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673104541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673118941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673119097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673126039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673131515
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327673131655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673132092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673133374
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327673136023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1327673139525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673141811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673143387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327673143527
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327673146709
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327673154247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673154559
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673314928
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673508669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673519371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673519511
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1327673849318
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327673850285
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327673943029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673952392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673969253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673973934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673978395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673978504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673981921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327673988301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673992520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673992647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673995634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327673997896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327673998020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674009081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327674012295
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674033310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674033528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674036148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674037599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674037739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674040069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1327674045994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327674046974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674049846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674049955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674052788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674055227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674055336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674058172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327674062029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674096677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674096880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674100874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674108535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674121778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674128081
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674132622
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327674141182
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327674141245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674141260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674142386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674170248
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327674171808
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674173337
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674177148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674177179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674181920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327674188189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674189811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674189873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674193805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327674202167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674204538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674204647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674214162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674962383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674962446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674965626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327674979946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327674980320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674984454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674984548
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674988058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327674989942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327674994455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327674994533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675000805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675006324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675011597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327675011691
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675014686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1327675020270
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327675020913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675023172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327675023219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675026589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675039941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675045292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327675045385
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327675058785
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327675061281
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327675061281
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327675062216
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327675064307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675064604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675086935
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327675090249
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327675091902
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327675095366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675098267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675140806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327675202748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675204726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675206290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675208967
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675211213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675214718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327675217276
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675230536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327675230614
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildProject",1327675234358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675234654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675237010
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327675237119
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327675279348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675281346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327675294371
