what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663451786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663453393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663453456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663455671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663459376
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663461677
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663461724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663463908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663469640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663471244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663471275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663473303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663476560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663478135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663478167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663480366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663483833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663485499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663485545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663488042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663492863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663494785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663494816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663497234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663501676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663504205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663504251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663506638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663510225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663512771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663512802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663515267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663518401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663520194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663520241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663521972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663525560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663527089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663527120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663529070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663535061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663537354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663537401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663539944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663545919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663548181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663548212
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327663566937
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327663567244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663567510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663571133
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327663571258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663626697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663660254
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327663660269
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327663704138
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663721376
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663721438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327663743606
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663752592
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663752920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663753838
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327663761100
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663761412
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327663764448
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663764729
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663764792
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327663794666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663795696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663808597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663808817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809159
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663809771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663810391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663810953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811797
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663811969
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663812168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663813278
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663813465
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1327663813652
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327663818978
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663819190
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1327663861529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327663861810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663866428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1327663866459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663871560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663876319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663882028
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663885554
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663890286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327663896385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663897226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663897863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663904363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663908034
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663911622
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1327663911653
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663914695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327663919448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663926115
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327663926520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663933017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327663934165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663943161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327663945334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327663947877
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327663948236
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1327663948252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663949952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663953790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663953805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663961216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663986941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663986941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663991277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663996488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327663996488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327663999356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664002978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327664002978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664007533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664015271
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327664015286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664018360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664035131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1327664035131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664039404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664041246
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1327664041246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664041621
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664043461
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1327664049193
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664049474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664100230
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327664100370
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664221133
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1327664223572
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664223696
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664223759
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664231024
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664231024
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327664232350
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1327664232693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327664234939
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1327664266397
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1327664266504
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1327664267372
